transaction_id,customer_id,amount,country,channel,timestamp,is_fraud
284bc76f-b7a,C00122,43.7,MX,web,2025-10-26 13:12:35.518492,0
06afa91e-83b,C01929,11.47,BR,pos,2025-10-28 18:27:42.518492,0
5762f1e3-0a7,C00250,5.71,CN,web,2025-10-25 14:09:12.518492,0
acc6c74a-90f,C01046,51.39,IN,pos,2025-10-27 19:25:09.518492,0
494a9afa-d87,C00736,27.96,CN,mobile,2025-10-25 04:55:40.518492,0
014ca201-ebe,C00711,20.26,RU,mobile,2025-10-27 14:21:34.518492,0
fd020241-819,C01084,10.22,CN,mobile,2025-10-27 13:37:13.518492,0
1b07d28c-6ca,C01655,19.33,DE,mobile,2025-10-27 00:02:13.518492,0
8b6d078b-2cc,C00409,20.05,US,web,2025-10-26 06:42:24.518492,0
3c83f893-d86,C01796,17.17,CN,web,2025-10-28 03:26:32.518492,0
784a83d7-bf0,C01714,40.79,RU,mobile,2025-10-25 00:55:23.518492,0
bc6fdc56-b9d,C01710,19.99,DE,pos,2025-10-28 17:37:15.518492,0
485b738c-f52,C01354,42.21,GB,pos,2025-10-27 03:47:57.518492,0
4f54bc39-3e5,C01299,3.42,MX,pos,2025-10-29 07:58:16.518492,0
0ac9f989-faa,C00123,4.97,MX,pos,2025-10-26 01:37:52.518492,0
843985a9-0ea,C01745,3.62,US,mobile,2025-10-27 07:42:48.518492,0
8ebad3d8-549,C00202,46.61,CN,pos,2025-10-26 12:41:41.518492,0
f4b10683-70d,C01564,3.93,US,pos,2025-10-26 19:49:41.518492,0
0bfcdf25-b8a,C00517,11.88,RU,pos,2025-10-29 01:29:56.518492,0
0c21f916-307,C00521,82.23,DE,pos,2025-10-26 15:22:04.518492,0
8e87e9ae-568,C01523,40.82,BR,pos,2025-10-27 11:09:08.518492,0
d447c369-50d,C01973,29.78,FR,web,2025-10-28 02:22:05.518492,0
c2b7d409-799,C01500,20.47,ZA,pos,2025-10-24 22:17:13.518492,0
4cc1fa3b-fdb,C01340,2.02,CN,web,2025-10-25 09:11:47.518492,0
6ca18727-995,C00887,3.89,RU,web,2025-10-28 08:05:27.518492,0
2f3d3238-035,C00360,23.24,IN,web,2025-10-24 16:29:08.518492,0
179d5fd1-6c1,C00729,25.61,US,web,2025-10-26 00:41:16.518492,0
52db1f3e-828,C01242,13.63,RU,web,2025-10-29 13:39:25.518492,0
a5b4f930-51b,C00658,30.48,FR,web,2025-10-25 21:36:42.518492,0
4711e82c-3b3,C00232,25.38,IN,mobile,2025-10-27 19:31:36.518492,0
bf723911-9ea,C01223,16.95,RU,pos,2025-10-28 00:18:52.518492,0
c5a759f4-fcd,C00427,40.82,ZA,pos,2025-10-28 01:35:38.518492,0
d84c7c8e-a32,C01672,76.71,FR,pos,2025-10-26 19:27:18.518492,0
4853fc5e-290,C00937,39.08,DE,pos,2025-10-27 09:49:18.518492,0
0c2382bc-870,C01096,32.31,RU,web,2025-10-27 08:05:19.518492,0
87dee95a-d5a,C00168,65.63,MX,web,2025-10-28 02:50:08.518492,0
e7298703-314,C00865,24.68,DE,mobile,2025-10-24 18:23:24.518492,0
044b3d63-7ff,C01070,11.52,RU,web,2025-10-26 13:23:02.518492,0
fe9df67c-ee9,C01270,17.36,FR,mobile,2025-10-29 04:06:00.518492,0
db897389-3c0,C00977,13.37,FR,web,2025-10-28 02:38:07.518492,0
15df6490-911,C01408,48.13,CN,mobile,2025-10-25 23:13:22.518492,0
eac7dd9e-96c,C00966,33.97,FR,web,2025-10-28 21:06:52.518492,0
fc46fa1d-85c,C00871,10.02,US,web,2025-10-29 03:37:52.518492,0
e26e7ae9-1d2,C01257,27.77,IN,web,2025-10-29 06:28:07.518492,0
2f60f816-ffe,C00891,6.78,IN,pos,2025-10-28 00:29:25.518492,0
4a3933eb-6c6,C01686,73.05,FR,web,2025-10-25 14:20:19.518492,0
8bbc54c0-eb7,C01041,1.86,IN,pos,2025-10-26 23:19:31.518492,0
3470af91-8ed,C00781,4.55,GB,web,2025-10-28 23:51:28.518492,1
90a42456-75f,C01229,32.27,GB,web,2025-10-27 10:54:13.518492,0
6a3071a0-ec7,C00135,36.89,GB,mobile,2025-10-26 00:21:54.518492,0
81efd0bc-405,C01771,32.88,ZA,pos,2025-10-27 04:46:41.518492,0
03c935f1-833,C01052,51.58,FR,pos,2025-10-28 06:01:47.518492,0
1a6079dd-207,C01679,2.44,ZA,web,2025-10-26 22:12:52.518492,0
cf05eb46-7b7,C00584,41.24,MX,mobile,2025-10-25 22:27:07.518492,0
6f952203-c7f,C00051,4.06,DE,web,2025-10-26 07:44:14.518492,0
706607ab-84d,C01724,11.58,ZA,pos,2025-10-26 16:29:15.518492,0
f8860553-514,C01214,1.23,CN,pos,2025-10-24 17:07:19.518492,0
82fabb22-4ee,C01808,7.01,DE,mobile,2025-10-29 02:58:44.518492,0
613f7556-921,C01761,15.36,IN,pos,2025-10-25 00:48:27.518492,0
3f4d3009-889,C01086,56.44,GB,web,2025-10-29 03:15:39.518492,0
344d2b72-c63,C00802,14.55,DE,pos,2025-10-25 16:23:32.518492,0
0cc08bcc-101,C00909,10.17,RU,mobile,2025-10-25 03:47:57.518492,0
9c994508-996,C01794,3.15,DE,mobile,2025-10-27 09:58:42.518492,0
2ba25908-516,C01800,28.42,IN,pos,2025-10-27 03:37:30.518492,0
52e7624a-08c,C00103,22.63,FR,mobile,2025-10-27 15:27:54.518492,0
03f98862-cc1,C00919,16.85,ZA,pos,2025-10-28 10:29:59.518492,0
1eba54ee-5e7,C00300,12.89,MX,mobile,2025-10-27 14:42:04.518492,0
cbfe6c95-c17,C01630,112.51,US,pos,2025-10-28 01:31:12.518492,0
b755185b-2e5,C00220,21.67,RU,pos,2025-10-25 12:21:15.518492,0
482932c6-2d6,C00716,27.67,IN,mobile,2025-10-27 01:38:28.518492,0
3c07f507-483,C01877,24.08,IN,web,2025-10-27 18:21:03.518492,0
ce3820b1-785,C01349,19.07,US,pos,2025-10-26 08:32:39.518492,0
2b1d1071-313,C01009,31.52,RU,mobile,2025-10-25 03:39:26.518492,0
72d57f11-49a,C01067,63.05,DE,mobile,2025-10-25 18:08:38.518492,0
21e4cdac-b1f,C00255,16.18,RU,web,2025-10-29 11:18:24.518492,0
40dec784-a06,C00749,69.06,BR,mobile,2025-10-29 01:34:17.518492,0
28802eff-76a,C01158,22.2,CN,mobile,2025-10-26 20:12:09.518492,0
8b4c7b73-3e1,C01425,68.66,IN,mobile,2025-10-26 15:44:05.518492,0
37e0d1df-3d1,C01922,12.78,CN,mobile,2025-10-27 01:32:32.518492,0
c3755850-a88,C00106,67.49,RU,pos,2025-10-24 18:00:44.518492,0
e21f50a9-032,C00545,39.13,DE,pos,2025-10-28 01:31:04.518492,0
2173b2aa-e85,C00518,85.62,BR,web,2025-10-28 00:18:16.518492,0
58acaae0-3a7,C01762,5.32,MX,mobile,2025-10-28 06:08:38.518492,0
afe60bb6-b4e,C00323,10.9,US,mobile,2025-10-29 13:16:03.518492,0
c88e6985-0ce,C01334,26.27,IN,mobile,2025-10-28 16:12:20.518492,0
8afe54d6-5d4,C01167,47.14,IN,web,2025-10-25 05:38:08.518492,0
918469aa-a3c,C01424,31.98,MX,mobile,2025-10-25 04:13:50.518492,0
f3a3b542-fbf,C01009,10.97,IN,mobile,2025-10-29 00:41:15.518492,0
648bb5ae-1b6,C01302,2.8,CN,web,2025-10-24 23:31:07.518492,0
f6112c2e-c60,C00674,31.28,FR,mobile,2025-10-26 09:11:42.518492,0
de1e588e-6b1,C00302,26.17,BR,pos,2025-10-27 19:46:08.518492,0
764008fd-215,C01619,7.38,FR,web,2025-10-27 01:12:16.518492,0
7724c44a-95f,C01620,18.28,ZA,pos,2025-10-25 02:24:26.518492,0
066a730d-b2e,C00708,73.83,RU,pos,2025-10-28 02:14:41.518492,0
cefe8036-d35,C00050,6.22,ZA,web,2025-10-27 01:36:36.518492,0
b4684c56-8e7,C00014,10.56,MX,pos,2025-10-28 13:06:37.518492,0
cf37a263-fa2,C01450,4.83,IN,web,2025-10-27 03:26:44.518492,0
481b2211-b01,C00128,6.75,IN,web,2025-10-26 05:11:44.518492,0
f5d3962a-610,C01666,14.22,IN,web,2025-10-28 01:24:51.518492,0
7a0541ea-f68,C01352,16.96,CN,pos,2025-10-24 22:43:18.518492,0
cbcadaf7-1b1,C01542,23.28,CN,web,2025-10-25 05:33:15.518492,0
45f8b22f-6e5,C01476,89.3,IN,pos,2025-10-29 02:55:39.518492,0
5815b86d-a42,C01530,14.96,FR,mobile,2025-10-24 21:03:27.518492,0
9d54d7e5-f2e,C01977,72.04,FR,pos,2025-10-29 00:28:17.518492,0
95c884ac-f31,C01685,93.2,CN,mobile,2025-10-27 13:36:53.518492,0
c590f01e-a27,C00825,306.01,DE,mobile,2025-10-26 17:38:08.518492,0
f5675d50-815,C01794,95.36,ZA,web,2025-10-25 20:20:50.518492,0
33faba06-98e,C00859,24.05,GB,pos,2025-10-28 13:20:40.518492,0
5a0c60fb-99d,C00381,62.92,RU,pos,2025-10-25 03:54:04.518492,0
7e0ab96b-f65,C01680,186.33,BR,web,2025-10-26 22:36:07.518492,0
72f3b179-0e0,C01912,8.86,MX,web,2025-10-25 02:21:13.518492,0
82e2d3e5-ab0,C01944,42.22,BR,pos,2025-10-25 00:52:13.518492,0
4177ad6d-530,C01092,199.91,MX,web,2025-10-25 23:29:52.518492,0
decfa620-e6a,C01181,78.84,ZA,mobile,2025-10-26 17:09:39.518492,0
78e73343-f7b,C01106,27.46,FR,mobile,2025-10-25 01:18:08.518492,0
2b2419a3-e09,C01708,13.64,MX,mobile,2025-10-26 16:04:52.518492,0
846d1f22-10b,C01771,15.17,MX,web,2025-10-27 12:02:50.518492,0
06830391-b8e,C00612,9.25,ZA,web,2025-10-25 22:47:19.518492,0
a0043db5-245,C01222,44.12,DE,pos,2025-10-28 04:03:37.518492,0
d6d026d4-beb,C00359,7.66,BR,pos,2025-10-26 19:17:41.518492,0
42ff0838-0e5,C00663,113.64,MX,mobile,2025-10-28 01:03:08.518492,0
15f8f80a-ff5,C01460,8.07,FR,web,2025-10-26 13:50:14.518492,0
daefd1e3-20e,C00649,62.06,RU,pos,2025-10-27 09:09:26.518492,0
857e96e7-f48,C00095,23.16,DE,pos,2025-10-29 05:47:56.518492,0
9d3c3c2d-c5a,C00955,7.29,ZA,pos,2025-10-27 13:20:43.518492,0
23398247-4d2,C00154,25.19,FR,mobile,2025-10-25 16:13:17.518492,0
cca9e8f3-e1d,C00959,73.99,IN,pos,2025-10-28 01:20:12.518492,0
755e7df9-a19,C00580,11.59,FR,pos,2025-10-28 15:49:30.518492,0
d6e2fa61-e85,C01330,27.93,GB,pos,2025-10-24 20:17:30.518492,0
68947e93-44d,C01150,3.32,ZA,web,2025-10-24 21:46:31.518492,0
4a4a1d07-4e0,C00511,14.09,FR,pos,2025-10-25 14:28:46.518492,0
ba765e88-761,C01986,28.28,RU,mobile,2025-10-29 15:17:30.518492,0
14b3b822-76a,C01051,19.6,CN,mobile,2025-10-27 22:24:34.518492,0
e01dd38e-7c2,C00030,71.22,CN,pos,2025-10-26 13:54:07.518492,0
25efd9ac-b56,C01832,20.95,FR,web,2025-10-25 11:17:42.518492,1
b7f69134-c87,C01541,38.39,CN,web,2025-10-28 14:52:18.518492,0
c34d3547-195,C00510,246.53,DE,web,2025-10-25 14:49:30.518492,0
baa604bd-ea0,C00498,85.3,RU,pos,2025-10-28 14:40:42.518492,0
58e15ca0-820,C01614,54.51,MX,mobile,2025-10-25 18:48:51.518492,0
3d29063c-cea,C01103,1.58,CN,web,2025-10-29 10:11:03.518492,0
89109354-636,C01545,11.72,MX,mobile,2025-10-25 04:46:34.518492,0
f2172ca4-e61,C00355,66.84,FR,mobile,2025-10-27 13:18:22.518492,0
b31bb8f6-c50,C00099,53.13,CN,pos,2025-10-24 23:11:13.518492,0
bdba1558-316,C00978,21.01,GB,web,2025-10-26 07:19:52.518492,0
ba439b85-6ca,C00638,58.85,FR,web,2025-10-27 15:31:09.518492,0
aa814007-983,C01143,8.03,GB,pos,2025-10-29 04:41:13.518492,0
6b224a8a-dfa,C00770,27.2,RU,mobile,2025-10-27 00:47:44.518492,0
3e6def60-9d2,C01741,12.97,MX,web,2025-10-26 16:26:13.518492,0
e6f32edb-b77,C01295,19.59,BR,pos,2025-10-26 12:54:13.518492,0
03c2552d-3aa,C00768,121.73,ZA,pos,2025-10-27 21:23:15.518492,0
35166b91-d6a,C00791,25.19,GB,web,2025-10-26 00:17:18.518492,0
10f76aba-4c8,C00224,10.64,IN,mobile,2025-10-27 08:56:32.518492,0
cc23eb27-c9e,C01016,6.57,IN,web,2025-10-25 21:12:00.518492,0
f4569d07-110,C00551,26.23,FR,web,2025-10-28 11:26:53.518492,0
86da055d-6df,C00547,23.03,RU,mobile,2025-10-26 03:07:23.518492,0
5d66b57b-a5c,C00257,12.25,RU,pos,2025-10-27 22:24:18.518492,0
16b7e1b8-89b,C00260,35.56,BR,pos,2025-10-29 09:12:36.518492,0
b9810228-105,C01140,6.68,MX,mobile,2025-10-29 11:29:35.518492,0
11188275-3b8,C01609,6.15,US,pos,2025-10-29 02:02:04.518492,0
cbc6be38-0fb,C00983,7.57,US,web,2025-10-26 04:29:27.518492,0
ff060664-88a,C01202,8.57,CN,mobile,2025-10-28 04:16:22.518492,0
23024299-d3f,C01824,24.83,US,web,2025-10-29 10:52:25.518492,0
bdad9354-830,C01686,62.93,FR,web,2025-10-25 07:23:08.518492,0
e1216a00-cff,C00182,25.17,RU,pos,2025-10-27 06:12:37.518492,0
b2e99519-a5b,C00034,10.26,DE,pos,2025-10-25 11:41:40.518492,0
7565a920-316,C01014,22.94,US,pos,2025-10-24 16:43:36.518492,0
bbdc8854-25b,C01456,16.74,FR,mobile,2025-10-27 13:30:59.518492,0
a8d816b7-b60,C01059,23.55,RU,pos,2025-10-28 08:11:30.518492,0
12d00990-56e,C00797,1.24,BR,mobile,2025-10-25 08:19:11.518492,0
da6c6821-603,C01769,18.76,MX,pos,2025-10-29 00:06:34.518492,0
31f3d7da-597,C00061,30.83,RU,pos,2025-10-27 20:11:54.518492,0
db16f1ce-3a2,C01054,85.52,DE,web,2025-10-26 01:14:55.518492,0
b26d1b2f-80b,C01363,4.66,US,mobile,2025-10-29 14:14:35.518492,0
543259b6-df7,C00770,23.62,DE,pos,2025-10-29 05:52:31.518492,0
2ca8792c-68e,C01728,7.14,ZA,web,2025-10-27 04:04:29.518492,0
1c9c150e-b08,C01237,6.42,BR,pos,2025-10-28 10:13:12.518492,0
2e0be2d2-882,C00700,6.75,BR,pos,2025-10-28 14:43:41.518492,0
b78cc126-ef2,C00689,16.59,CN,web,2025-10-26 21:10:27.518492,0
6031a2c1-a01,C01165,45.28,ZA,mobile,2025-10-27 19:13:18.518492,0
d61eecd3-276,C01812,12.25,RU,pos,2025-10-27 01:41:40.518492,0
ee05c861-4de,C01644,56.9,CN,pos,2025-10-27 14:25:04.518492,0
6c66d4f7-2f8,C01822,7.89,GB,mobile,2025-10-25 03:32:40.518492,0
ddc35e17-8a6,C00866,43.52,GB,pos,2025-10-26 07:32:16.518492,0
069d62fc-7fc,C00726,12.05,CN,mobile,2025-10-25 07:01:33.518492,0
9f512bb9-df9,C00437,25.44,MX,web,2025-10-27 04:39:52.518492,0
e369390b-1f5,C00259,25.7,US,pos,2025-10-25 14:05:59.518492,0
8119d41b-4cf,C01571,75.85,BR,mobile,2025-10-26 08:34:55.518492,0
28370ae5-7e5,C01687,63.73,MX,mobile,2025-10-26 07:08:40.518492,0
e6c845a7-1d3,C01309,4.49,US,pos,2025-10-26 01:35:58.518492,0
b8f172b2-047,C01926,115.05,GB,web,2025-10-27 21:09:33.518492,0
fce1e1da-940,C01618,6.18,MX,mobile,2025-10-26 18:28:23.518492,0
4a8fd30e-c75,C00035,16.38,CN,mobile,2025-10-27 17:32:14.518492,0
1c3c8e18-235,C01394,2.56,US,web,2025-10-27 17:18:12.518492,0
cdb5d019-713,C01049,14.34,BR,pos,2025-10-25 18:37:41.518492,0
097cb1fe-c6f,C00553,75.85,MX,web,2025-10-25 08:41:35.518492,0
a3e013c9-0c1,C00125,4.31,FR,web,2025-10-29 08:24:05.518492,0
f77e5c97-fca,C01622,91.03,GB,pos,2025-10-29 01:32:25.518492,0
fbd6455d-21a,C00066,12.92,FR,web,2025-10-25 20:37:14.518492,0
956717d9-c1b,C00901,36.08,DE,web,2025-10-29 05:02:27.518492,0
ccd985d2-9f1,C01140,17.78,CN,mobile,2025-10-26 23:38:21.518492,0
2b7efdcf-3be,C00869,15.47,GB,web,2025-10-29 08:26:45.518492,0
968b8ea3-3e1,C01593,52.77,IN,pos,2025-10-25 10:40:41.518492,0
e5e7f495-ade,C00518,20.74,ZA,pos,2025-10-26 16:48:07.518492,0
8458b9f2-5ae,C01130,51.88,FR,web,2025-10-28 07:02:08.518492,0
8d722e85-984,C00169,1.91,IN,pos,2025-10-27 04:23:15.518492,0
4c32fe15-b45,C00951,34.73,DE,pos,2025-10-25 20:24:44.518492,0
550691f9-bdd,C01278,32.03,RU,mobile,2025-10-26 00:49:07.518492,0
bbae1ff5-014,C01464,32.19,US,pos,2025-10-27 08:13:26.518492,0
60ba8fb9-d4a,C00855,10.48,MX,mobile,2025-10-28 05:28:57.518492,0
1bf1dac8-0df,C00625,38.0,US,mobile,2025-10-27 05:10:08.518492,0
f9077cd8-edf,C01769,9.4,ZA,mobile,2025-10-26 14:58:48.518492,0
d189f8e4-2d6,C00364,12.34,BR,web,2025-10-29 12:23:50.518492,0
09096d5b-2f8,C00312,46.26,BR,web,2025-10-28 23:55:47.518492,0
efd9159e-562,C00371,16.96,ZA,web,2025-10-26 08:39:57.518492,0
912e1de4-cdd,C00476,23.78,MX,mobile,2025-10-25 18:33:10.518492,0
15277c3e-6ad,C00151,8.29,RU,pos,2025-10-25 09:45:10.518492,0
e09579a8-eb2,C00786,12.59,GB,pos,2025-10-26 12:17:40.518492,0
b7f73b53-3ad,C01610,18.91,US,mobile,2025-10-26 15:34:06.518492,0
0631cc16-7b7,C00117,16.17,CN,web,2025-10-26 08:34:56.518492,0
b542536b-b2e,C00582,17.65,DE,web,2025-10-29 00:53:48.518492,0
5d6c91db-68a,C01518,26.49,BR,pos,2025-10-28 03:57:43.518492,0
3cc90841-65c,C01491,18.93,DE,web,2025-10-24 16:37:54.518492,0
68debd0d-aa2,C01025,26.62,RU,web,2025-10-26 21:09:10.518492,0
833a60f3-726,C01236,4.35,DE,web,2025-10-26 06:35:19.518492,0
17a189e0-2b6,C01431,71.96,DE,web,2025-10-29 07:29:30.518492,0
d8bbbe2f-d02,C01936,27.87,IN,pos,2025-10-25 08:31:43.518492,0
a92e435e-15a,C00793,57.39,ZA,web,2025-10-24 16:56:15.518492,0
21ee1203-3e2,C01969,35.74,RU,pos,2025-10-28 16:26:05.518492,0
694c98cd-03d,C01207,124.41,GB,pos,2025-10-27 06:12:13.518492,0
067754bb-a33,C00834,24.67,BR,pos,2025-10-25 09:17:30.518492,0
9e52fc8c-ad3,C00171,18.34,ZA,pos,2025-10-27 22:00:35.518492,0
fe1f897d-859,C01927,23.53,ZA,mobile,2025-10-27 09:25:56.518492,0
6080ea98-0ff,C01391,15.44,IN,mobile,2025-10-29 06:40:52.518492,0
e72bbb05-0ec,C00707,15.2,ZA,pos,2025-10-28 04:25:40.518492,0
dd1a974e-c8c,C00712,11.28,MX,mobile,2025-10-28 10:15:39.518492,0
e10521bb-b33,C01115,9.85,RU,mobile,2025-10-28 16:35:43.518492,0
2468599a-b16,C01652,18.16,BR,web,2025-10-28 07:21:27.518492,0
b626f58b-569,C00112,11.41,GB,pos,2025-10-26 12:01:15.518492,0
bf8a92eb-140,C01845,41.44,GB,mobile,2025-10-25 23:58:30.518492,0
9a4ac068-fd0,C00231,8.82,ZA,mobile,2025-10-24 20:15:41.518492,0
d0ce3aba-3ef,C01713,22.95,GB,pos,2025-10-28 03:20:02.518492,0
a2baa03e-e72,C00890,70.41,RU,pos,2025-10-28 21:35:24.518492,0
8faaa8e2-7cc,C01200,7.46,IN,pos,2025-10-25 08:35:16.518492,0
5cf22fce-48c,C00206,37.53,BR,web,2025-10-28 21:30:58.518492,0
ba4fa02d-755,C00379,6.04,IN,mobile,2025-10-28 12:21:14.518492,0
3d12b258-665,C01062,14.26,MX,web,2025-10-24 18:40:50.518492,0
3df0c404-231,C00734,33.55,GB,web,2025-10-25 01:56:55.518492,0
a4de4ee6-620,C01294,4.34,MX,web,2025-10-26 08:51:09.518492,0
f7a53456-a1e,C01411,5.34,BR,web,2025-10-29 10:44:06.518492,0
7c065501-36c,C01555,9.0,GB,mobile,2025-10-27 08:33:22.518492,0
c4547d42-f83,C01643,56.45,RU,web,2025-10-29 10:07:36.518492,0
d0773a86-7cb,C00996,22.48,US,web,2025-10-28 23:43:21.518492,0
439b6bc1-f7c,C01308,11.08,FR,pos,2025-10-25 08:36:51.518492,0
1281ec54-534,C00931,22.61,CN,web,2025-10-27 01:14:52.518492,0
e93f90dc-575,C01418,35.67,MX,web,2025-10-28 08:24:42.518492,0
53516c73-253,C01235,6.55,RU,mobile,2025-10-25 02:14:49.518492,0
e4c20bab-7b4,C01857,58.66,DE,web,2025-10-25 03:59:57.518492,0
cb744fd6-2e8,C00576,17.05,FR,mobile,2025-10-28 18:23:55.518492,0
67811795-7f6,C00075,116.53,DE,web,2025-10-26 21:33:09.518492,0
c3552807-2c3,C01667,10.32,DE,pos,2025-10-25 21:20:19.518492,0
469dd513-2d4,C01766,4.41,BR,web,2025-10-25 02:54:43.518492,0
823c8d63-0d3,C00978,50.67,FR,web,2025-10-26 01:27:29.518492,0
c6ef2cc0-c89,C01246,60.63,DE,mobile,2025-10-25 10:52:04.518492,0
fc30caf3-9fe,C01073,13.64,FR,web,2025-10-25 12:58:06.518492,0
17d9fe1f-872,C01086,22.27,ZA,web,2025-10-25 08:48:15.518492,0
cc91c330-18b,C00921,169.66,ZA,mobile,2025-10-25 08:07:55.518492,0
36d54710-0fa,C01395,50.69,US,mobile,2025-10-25 17:01:02.518492,0
ac4f1d24-e02,C01205,59.98,MX,web,2025-10-26 19:35:38.518492,0
8b045733-c0e,C00385,38.68,ZA,pos,2025-10-26 04:56:32.518492,0
cc44af1a-406,C01471,11.75,ZA,mobile,2025-10-27 23:21:55.518492,0
c46fdb76-565,C00695,12.58,IN,web,2025-10-27 08:07:08.518492,0
ffa35748-784,C01661,38.11,IN,web,2025-10-26 04:36:19.518492,0
cb036177-3a2,C01564,14.08,MX,mobile,2025-10-24 18:50:35.518492,0
926dc598-51d,C00016,99.99,IN,pos,2025-10-26 11:02:39.518492,0
12369f70-ffe,C00502,21.39,MX,mobile,2025-10-29 02:28:31.518492,0
ea275159-7da,C00107,12.1,ZA,pos,2025-10-28 00:38:47.518492,0
4df0a818-b21,C00918,10.17,US,web,2025-10-26 03:10:00.518492,0
75026041-38a,C00297,64.21,MX,mobile,2025-10-25 00:19:06.518492,0
ab3fcab6-832,C01381,17.99,DE,mobile,2025-10-26 17:48:48.518492,0
2aa3d8ce-eff,C01521,148.6,BR,mobile,2025-10-25 02:23:04.518492,0
ae25bf8c-787,C00804,13.88,IN,web,2025-10-24 21:39:31.518492,0
a3d1fcaa-7f2,C00577,17.67,BR,web,2025-10-29 09:19:53.518492,0
8c24e675-590,C00913,38.92,DE,web,2025-10-26 01:14:44.518492,0
a4ed85e2-d53,C01934,75.0,RU,mobile,2025-10-28 02:09:30.518492,0
97586f63-025,C01707,10.15,FR,pos,2025-10-25 18:08:49.518492,0
7a4675c3-883,C01451,26.71,CN,web,2025-10-28 08:41:04.518492,0
42a70511-e29,C00622,25.22,FR,web,2025-10-25 08:55:51.518492,0
a74c21ee-220,C01547,13.65,CN,web,2025-10-28 17:48:54.518492,0
36e48b59-204,C01296,19.09,MX,mobile,2025-10-25 14:39:03.518492,0
2795a885-912,C01333,32.57,GB,web,2025-10-27 07:33:23.518492,0
82870ea5-113,C00758,38.99,US,web,2025-10-27 14:08:10.518492,0
3a105426-e6c,C00737,4.46,ZA,pos,2025-10-25 06:54:38.518492,0
ab5aef4e-6d1,C01011,83.32,RU,pos,2025-10-29 06:08:59.518492,0
1c2d5621-b3e,C01587,30.18,MX,pos,2025-10-28 17:44:59.518492,0
f232e3d6-ae2,C00127,60.49,US,web,2025-10-27 23:13:10.518492,0
a1dda2ae-c7a,C00742,23.25,GB,pos,2025-10-25 02:32:07.518492,0
78f5ff45-4f5,C00144,21.47,BR,pos,2025-10-26 16:42:46.518492,0
81201e49-a7c,C01902,103.4,BR,pos,2025-10-27 13:31:36.518492,0
853ecd58-99f,C01294,11.17,DE,mobile,2025-10-27 16:39:22.518492,0
e8e3cec3-efc,C01174,49.95,DE,web,2025-10-25 16:12:48.518492,0
fa461e47-f44,C00214,6.64,IN,web,2025-10-27 04:52:24.518492,0
d3edb0bf-3c9,C00316,6.82,US,mobile,2025-10-25 14:20:36.518492,0
29f00cbd-954,C00905,152.8,US,web,2025-10-28 00:27:30.518492,0
4e93c2be-607,C01443,15.58,ZA,web,2025-10-29 06:33:06.518492,0
e4be241d-8ec,C00420,13.93,ZA,web,2025-10-25 16:27:09.518492,0
15952e0b-b97,C00440,20.43,FR,mobile,2025-10-24 22:47:23.518492,0
ac874306-c52,C01264,43.1,US,mobile,2025-10-25 12:49:58.518492,0
7f1b87a8-6b5,C01570,9.15,DE,web,2025-10-28 20:29:01.518492,0
a69d7e1c-dbe,C01504,19.23,ZA,web,2025-10-27 02:04:33.518492,0
dd7bb536-e29,C00700,32.35,GB,mobile,2025-10-28 19:10:34.518492,0
e05a67f0-e5a,C01698,9.64,RU,pos,2025-10-28 12:12:08.518492,0
b25f44ec-b6b,C01894,11.68,IN,pos,2025-10-25 07:41:30.518492,0
7188473e-ae8,C00247,38.97,IN,mobile,2025-10-27 13:58:45.518492,0
d75fea80-65b,C01044,2.2,MX,mobile,2025-10-28 10:01:43.518492,0
8b5a2f67-306,C00968,8.94,IN,web,2025-10-26 23:05:12.518492,0
582a5a91-09d,C00954,14.57,CN,mobile,2025-10-24 23:04:36.518492,0
4386b9f1-962,C00365,1.91,MX,web,2025-10-28 12:18:22.518492,0
5a5d7142-cf8,C00777,1.72,BR,mobile,2025-10-29 07:04:33.518492,0
5595e24f-3cd,C01982,10.76,GB,web,2025-10-28 02:40:04.518492,0
719e6e4f-136,C01645,8.53,DE,pos,2025-10-25 15:45:40.518492,0
51adc802-fce,C01884,44.44,MX,pos,2025-10-27 02:28:45.518492,0
d91fb45e-d5b,C00793,12.47,MX,mobile,2025-10-25 11:38:30.518492,0
81d88e88-a5e,C01672,7.01,FR,pos,2025-10-25 20:32:07.518492,0
1086fa44-8d3,C01670,16.89,FR,mobile,2025-10-27 06:50:21.518492,0
0b538df0-dbb,C00588,19.71,ZA,mobile,2025-10-25 07:21:13.518492,0
1c4c6d79-ad8,C01621,13.98,BR,pos,2025-10-28 12:47:26.518492,0
b0c9e363-40f,C00167,20.68,CN,mobile,2025-10-29 11:07:35.518492,0
09ecb49a-afd,C00413,60.62,DE,pos,2025-10-24 23:26:23.518492,0
3bee4015-7c6,C00876,105.48,FR,pos,2025-10-29 00:55:48.518492,0
d5c56446-5fd,C00697,6.06,CN,web,2025-10-28 13:27:58.518492,0
45102b02-32f,C01310,59.65,GB,pos,2025-10-26 11:23:39.518492,0
db2885be-918,C01272,16.19,IN,web,2025-10-25 06:26:34.518492,0
f24649ef-308,C01212,6.55,RU,mobile,2025-10-26 15:05:16.518492,0
986f7311-695,C01396,26.32,DE,web,2025-10-28 00:12:39.518492,0
51855004-b52,C01904,22.18,MX,mobile,2025-10-26 12:12:30.518492,0
9654cedc-9c8,C01416,16.65,GB,web,2025-10-29 15:32:09.518492,0
